paper_id,record_id,title,authors_as_listed,source_url,source_version,source_version_url,source_license,source_license_url,license_evidence_url,permits_adaptation,permits_commercial_reuse,license_decision,license_evidence,license_checked_at,translation_status,translation_license,machine_model,human_reviewers,frontiers,topics,notes
arXiv:2109.15181,arxiv:2109.15181,On the Modeling Uncertainties of ttbar W± Multi-Lepton Signatures,G. Bevilacqua et al.,https://arxiv.org/abs/2109.15181,v2,https://arxiv.org/abs/2109.15181v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:49:48+00:00,not-started,,,,EF,EF: Heavy Flavor and Top Quark Physics,Manual source-license review is required before publishing a full translation.
arXiv:2203.05939,arxiv:2203.05939,Opportunities for New Physics Searches with Heavy Ions at Colliders,David d'Enterria et al.,https://arxiv.org/abs/2203.05939,v2,https://arxiv.org/abs/2203.05939v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:49:52+00:00,not-started,,,,EF,EF: QCD and Strong Interactions - Heavy Ions,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2204.02280,arxiv:2204.02280,Opportunities for Precision QCD Physics in Hadronization at Belle II,A. Accardi et al.,https://arxiv.org/abs/2204.02280,v2,https://arxiv.org/abs/2204.02280v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:49:48+00:00,not-started,,,,EF,EF: QCD and Strong Interactions - Precision QCD,Manual source-license review is required before publishing a full translation.
arXiv:2203.06795,arxiv:2203.06795,Opportunities from Cross-survey Analyses of Static Probes,E. J. Baxter et al.,https://arxiv.org/abs/2203.06795,v2,https://arxiv.org/abs/2203.06795v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:49:50+00:00,not-started,,,,CF,CF: Dark Energy and Cosmic Acceleration: Complementarity of Probes and New Facilities,Manual source-license review is required before publishing a full translation.
arXiv:2103.00522,arxiv:2103.00522,Optimising Top-Quark Threshold Scan at CLIC using Genetic Algorithm,"K. Nowak, A. F. Zarnecki.",https://arxiv.org/abs/2103.00522,v2,https://arxiv.org/abs/2103.00522v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:49:54+00:00,not-started,,,,EF,EF: Heavy Flavor and Top Quark Physics,Manual source-license review is required before publishing a full translation.
arXiv:2203.15138,arxiv:2203.15138,Particle Flow Calorimetry,"R. Ruchti, K. Kruger.",https://arxiv.org/abs/2203.15138,v2,https://arxiv.org/abs/2203.15138v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:49:51+00:00,not-started,,,,EF | IF,EF: General - cross-listed | IF: Calorimetry,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.09585,arxiv:2203.09585,Particle Physics Outreach at Non-Traditional Venues,J. Cochran et al.,https://arxiv.org/abs/2203.09585,v1,https://arxiv.org/abs/2203.09585v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:49:53+00:00,not-started,,,,CEF,CEF: Public Education and Outreach,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.10953,arxiv:2203.10953,Particle Physics Outreach to K-12 Schools and Opportunities in Undergraduate Education,M. G. Bardeen et al.,https://arxiv.org/abs/2203.10953,v1,https://arxiv.org/abs/2203.10953v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:49:55+00:00,not-started,,,,CEF,CEF: Physics Education,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.05525,arxiv:2203.05525,Passive Low Energy Nuclear Recoil Detection with Color Centers – PALEOCCENE,K. Alfonso et al.,https://arxiv.org/abs/2203.05525,v1,https://arxiv.org/abs/2203.05525v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:49:53+00:00,not-started,,,,CF | IF | NF,CF: Dark Matter: Particle-like | IF: Solid State Detectors and Tracking | NF: Neutrino Detectors,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.09202,arxiv:2203.09202,Performance of the LHC Injector Chain after the Upgrade and Potential Development,"H. Bartosik, G. Rumolo.",https://arxiv.org/abs/2203.09202,v1,https://arxiv.org/abs/2203.09202v1,CC-BY-NC-SA-4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://creativecommons.org/licenses/by-nc-sa/4.0/,True,False,eligible-noncommercial-only-after-sharealike-check,arxiv_abs_page,2026-08-09T05:49:58+00:00,not-started,,,,AF,AF: Accelerators for Neutrinos,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.11623,arxiv:2203.11623,PetaVolts per Meter Plasmonics,A. A. Sahai et al.,https://arxiv.org/abs/2203.11623,v1,https://arxiv.org/abs/2203.11623v1,CC-BY-NC-ND-4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://creativecommons.org/licenses/by-nc-nd/4.0/,False,False,hold-no-public-adaptation,arxiv_abs_page,2026-08-09T05:50:00+00:00,not-started,,,,AF | CompF | EF,AF: Advanced Accelerator Concepts | CompF: Theoretical Calculations and Simulations | EF: Beyond the Standard Model - More General Explorations,Manual source-license review is required before publishing a full translation.
arXiv:2203.07270,arxiv:2203.07270,Phenomenological Aspects of Composite Higgs Scenarios: Exotic Scalars and Vector-Like Quarks,A. Banerjee et al.,https://arxiv.org/abs/2203.07270,v3,https://arxiv.org/abs/2203.07270v3,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:49:57+00:00,not-started,,,,EF | TF,EF: Beyond the Standard Model - Model Specific Explorations | TF: Collider Phenomenology,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.09941,arxiv:2203.09941,Photomultipliers as High Rate Radiation-Resistant In-Situ Sensors in Future Experiments,"D. R Winn, Y. Onel.",https://arxiv.org/abs/2203.09941,v1,https://arxiv.org/abs/2203.09941v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:50:00+00:00,not-started,,,,IF,IF: Calorimetry,Manual source-license review is required before publishing a full translation.
arXiv:2203.12542,arxiv:2203.12542,Photon Counting from the Vacuum Ultraviolet to the Short Wavelength Infrared using Semiconductor and Superconducting Technologies,J. Asaadi et al.,https://arxiv.org/abs/2203.12542,v1,https://arxiv.org/abs/2203.12542v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:50:02+00:00,not-started,,,,IF,IF: Photon Detectors,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.05078,arxiv:2203.05078,Physical Mathematics 2021,I. Bah et al.,https://arxiv.org/abs/2203.05078,v1,https://arxiv.org/abs/2203.05078v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:50:01+00:00,not-started,,,,TF,TF: Conformal Field Theory and Formal Quantum Field Theory,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2205.00031,arxiv:2205.00031,Physics at Future Colliders: the Interplay Between Energy and Luminosity,"Z. Liu, L.-T. Wang.",https://arxiv.org/abs/2205.00031,v1,https://arxiv.org/abs/2205.00031v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:49:57+00:00,not-started,,,,AF | EF,AF: General - centered on this frontier | EF: General - centered on this frontier,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.16255,arxiv:2203.16255,"Physics Community Needs, Tools, and Resources for Machine Learning",P. Harris et al.,https://arxiv.org/abs/2203.16255,v1,https://arxiv.org/abs/2203.16255v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:49:57+00:00,not-started,,,,CF | CompF | EF | IF | NF,CF: Cosmic Probes of Fundamental Physics | CompF: Machine Learning | EF: General - cross-listed | IF: Trigger and Data Acquisition | NF: Neutrino Oscillations,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2204.08943,arxiv:2204.08943,Physics in the Tau-Charm Region at BESIII,H. B. Li et al.,https://arxiv.org/abs/2204.08943,v1,https://arxiv.org/abs/2204.08943v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:50:01+00:00,not-started,,,,RPF,RPF: General - centered on this frontier,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.03925,arxiv:2203.03925,Physics Opportunities for the Fermilab Booster Replacement,J. Arrington et al.,https://arxiv.org/abs/2203.03925,v1,https://arxiv.org/abs/2203.03925v1,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,https://creativecommons.org/publicdomain/zero/1.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:50:03+00:00,not-started,,,,AF | NF | RPF | TF,AF: General - centered on this frontier | NF: General - centered on this frontier | RPF: General - centered on this frontier | TF: General - cross-listed,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2209.02883,arxiv:2209.02883,Physics Opportunities in the ORNL Spallation Neutron Source Second Target Station Era,J. Asaadi et al.,https://arxiv.org/abs/2209.02883,v1,https://arxiv.org/abs/2209.02883v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:50:01+00:00,not-started,,,,CF | IF | NF,CF: Dark Matter: Particle-like | IF: Noble Element-Based Detectors | NF: General - centered on this frontier,Manual source-license review is required before publishing a full translation.
arXiv:2202.12343,arxiv:2202.12343,Physics Opportunities with PROSPECT-II,M. Andriamirado et al.,https://arxiv.org/abs/2202.12343,v2,https://arxiv.org/abs/2202.12343v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:50:00+00:00,not-started,,,,NF,NF: Sterile Neutrinos,Manual source-license review is required before publishing a full translation.
arXiv:2005.05221,arxiv:2005.05221,Physics Potential of Timing Layers in Future Collider Detectors,S.V. Chekanov et al.,https://arxiv.org/abs/2005.05221,v3,https://arxiv.org/abs/2005.05221v3,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:50:00+00:00,not-started,,,,EF | IF,EF: Beyond the Standard Model - More General Explorations | IF: Calorimetry,Manual source-license review is required before publishing a full translation.
arXiv:2105.12962,arxiv:2105.12962,Physics Reach of a Long-Lived Particle Detector at Belle II,S. Dreyer et al.,https://arxiv.org/abs/2105.12962,v2,https://arxiv.org/abs/2105.12962v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:50:06+00:00,not-started,,,,RPF,RPF: Dark Sector Studies at High Intensities,Manual source-license review is required before publishing a full translation.
external:https://cds.cern.ch/record/2806962,external:https://cds.cern.ch/record/2806962,Physics with the Phase-2 ATLAS and CMS Detectors,ATLAS and CMS Collaborations.,https://cds.cern.ch/record/2806962,,,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://www.slac.stanford.edu/econf/C210711/papers/CDS-2806962.pdf,True,True,eligible-after-attribution-check,official_pdf_first_page,2026-08-09T06:35:11+00:00,not-started,,,,CF | EF | RPF,CF: Dark Matter: Particle-like | EF: General - centered on this frontier | RPF: Weak Decays of b and c Quarks,PDF first page states: © 2022 CERN for the benefit of the CMS and ATLAS Collaborations. CC-BY-4.0 license.
arXiv:2203.08079,arxiv:2203.08079,PIP2-BD: GeV Proton Beam Dump at Fermilab's PIP-II Linac,M. Toups et al.,https://arxiv.org/abs/2203.08079,v2,https://arxiv.org/abs/2203.08079v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:50:05+00:00,not-started,,,,AF | NF | RPF,AF: Accelerators for Rare Processes and Physics Beyond Colliders | NF: Neutrinos Beyond the Standard Model | RPF: Dark Sector Studies at High Intensities,Manual source-license review is required before publishing a full translation.
arXiv:2203.12442,arxiv:2203.12442,Plasma Processing for In-Situ Field Emission Mitigation of Superconducting Radiofrequency (SRF) Cryomodules,M. Martinello et al.,https://arxiv.org/abs/2203.12442,v1,https://arxiv.org/abs/2203.12442v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:50:01+00:00,not-started,,,,AF,AF: Accelerator Technology - RF,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08379,arxiv:2203.08379,Plasma-Based Particle Sources,M. Fuchs et al.,https://arxiv.org/abs/2203.08379,v2,https://arxiv.org/abs/2203.08379v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:50:03+00:00,not-started,,,,AF,AF: Advanced Accelerator Concepts,Manual source-license review is required before publishing a full translation.
arXiv:2203.11508,arxiv:2203.11508,Policing and Gatekeeping in STEM,A. K. Hodari et al.,https://arxiv.org/abs/2203.11508,v2,https://arxiv.org/abs/2203.11508v2,CC-BY-NC-ND-4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://creativecommons.org/licenses/by-nc-nd/4.0/,False,False,hold-no-public-adaptation,arxiv_abs_page,2026-08-09T05:50:02+00:00,not-started,,,,CEF,"CEF: Diversity, Equity, and Inclusion",Manual source-license review is required before publishing a full translation.
arXiv:2203.09945,arxiv:2203.09945,Portability: A Necessary Approach for Future Scientific Software,M. Bhattacharya et al.,https://arxiv.org/abs/2203.09945,v1,https://arxiv.org/abs/2203.09945v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:50:03+00:00,not-started,,,,CompF,CompF: Experimental Algorithm Parallelization,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2202.02222,arxiv:2202.02222,Portal Matter and Dark Sector Phenomenology at Colliders,T. G. Rizzo.,https://arxiv.org/abs/2202.02222,v2,https://arxiv.org/abs/2202.02222v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:50:04+00:00,not-started,,,,CF | EF | TF,CF: Dark Matter: Particle-like | EF: Beyond the Standard Model - Dark Matter at Colliders | TF: Collider Phenomenology,Manual source-license review is required before publishing a full translation.
arXiv:2204.13245,arxiv:2204.13245,Positron Sources for Future High Energy Physics Colliders,P. Musumeci et al.,https://arxiv.org/abs/2204.13245,v1,https://arxiv.org/abs/2204.13245v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:50:11+00:00,not-started,,,,AF,AF: Accelerator Technology - Targets and Sources,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.11513,arxiv:2203.11513,Power Dynamics in Physics,A. K. Hodari et al.,https://arxiv.org/abs/2203.11513,v2,https://arxiv.org/abs/2203.11513v2,CC-BY-NC-ND-4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://creativecommons.org/licenses/by-nc-nd/4.0/,False,False,hold-no-public-adaptation,arxiv_abs_page,2026-08-09T05:50:03+00:00,not-started,,,,CEF,"CEF: Diversity, Equity, and Inclusion",Manual source-license review is required before publishing a full translation.
